"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.692922938E1,1.956942528E-1,-3.317415118E-1,2.115240097E-1
1.693410162E1,2.153749317E-1,-4.753078520E-1,1.515960693E-1
1.693897386E1,2.739475667E-1,-6.323254108E-1,-1.702785492E-2
1.694384609E1,3.396549225E-1,-7.445982099E-1,-1.913394928E-1
1.694871833E1,3.458676934E-1,-7.661718130E-1,-2.929496765E-1
1.695359057E1,3.238217831E-1,-7.038831711E-1,-3.105878830E-1
1.695846281E1,2.959259748E-1,-5.902202129E-1,-3.434972763E-1
1.696333500E1,2.609266639E-1,-4.799980521E-1,-3.773145676E-1
1.696820724E1,1.825630069E-1,-3.623910844E-1,-4.393329620E-1
1.697307948E1,1.064923182E-1,-2.609420717E-1,-4.735307693E-1
1.697795172E1,4.275089875E-2,-2.051947415E-1,-4.457120895E-1
1.698282396E1,-2.622312307E-2,-1.330284774E-1,-3.540191650E-1
1.698769620E1,-7.468900830E-2,-7.893162966E-2,-1.966152191E-1
1.699256839E1,-8.525852859E-2,-5.610412359E-2,-5.594921112E-2
1.699744063E1,-1.094033048E-1,-6.897437572E-2,-1.023006439E-2
1.700231286E1,-1.172733605E-1,-8.862254024E-2,-4.067420959E-3
1.700718510E1,-1.266239882E-1,-7.706412673E-2,-8.638381958E-3
1.701205734E1,-1.507220715E-1,-4.496389627E-2,-3.683090210E-3
1.701692958E1,-1.613588333E-1,-1.847779751E-2,3.444862366E-2
1.702180182E1,-1.755177081E-1,-1.319560409E-2,1.268539429E-1
1.702667401E1,-1.684802771E-1,-2.542406321E-2,2.303438187E-1
1.703154625E1,-1.298456192E-1,-7.623046637E-3,2.854766846E-1
1.703641849E1,-7.147419453E-2,3.746435046E-2,2.273712158E-1
1.704129073E1,-1.552279294E-2,1.061199009E-1,9.496212006E-2
1.704616297E1,2.173524350E-2,1.506321728E-1,-1.615905762E-2
1.705103521E1,4.963671416E-2,2.246190906E-1,1.253318787E-2
1.705590740E1,4.386033118E-2,2.883493006E-1,1.763162613E-1
1.706077964E1,4.968318343E-2,3.024084866E-1,3.126363754E-1
1.706565188E1,5.637678504E-2,2.706216872E-1,3.623723984E-1
1.707052412E1,7.630851865E-2,2.202304900E-1,3.488254547E-1
1.707539636E1,9.496548772E-2,1.906320453E-1,2.737102509E-1
1.708026859E1,8.992318809E-2,1.923322678E-1,1.660299301E-1
1.708514078E1,7.046993822E-2,2.156875432E-1,4.503917694E-2
1.709001302E1,7.827642560E-2,2.285654545E-1,-9.508514404E-2
1.709488526E1,7.633711398E-2,2.029087842E-1,-2.067155838E-1
1.709975750E1,6.230749190E-2,1.749133766E-1,-2.829799652E-1
1.710462974E1,3.513045609E-2,1.092174053E-1,-3.134984970E-1
1.710950198E1,2.114176750E-3,4.426521063E-2,-2.986555099E-1
1.711437417E1,-6.271730363E-2,-3.231257200E-3,-2.839498520E-1
1.711924641E1,-9.892712533E-2,1.432758570E-2,-2.361545563E-1
1.712411865E1,-1.368288994E-1,4.539781809E-2,-1.840448380E-1
1.712899089E1,-1.576815248E-1,7.336843014E-2,-1.217374802E-1
1.713386313E1,-1.702668071E-1,1.495023966E-1,-2.677536011E-2
1.713873537E1,-1.534328312E-1,1.997479200E-1,1.278724670E-1
1.714360760E1,-1.645913422E-1,2.719590068E-1,2.657241821E-1
1.714847979E1,-2.246853113E-1,2.981522083E-1,3.228282928E-1
1.715335203E1,-2.686819434E-1,2.738267183E-1,3.022489548E-1
1.715822427E1,-3.082303405E-1,2.064342499E-1,1.975221634E-1
1.716309651E1,-2.728071809E-1,1.222981215E-1,8.177185059E-2
1.716796875E1,-1.983884573E-1,-1.309299469E-2,-4.014205933E-2
1.717284094E1,-1.215739399E-1,-1.769848764E-1,-1.717138290E-1
1.717771318E1,-3.112500161E-2,-3.657658100E-1,-2.499313354E-1
1.718258542E1,2.890456468E-2,-4.713353813E-1,-2.657403946E-1
1.718745766E1,8.978309482E-2,-5.549598336E-1,-2.659549713E-1
1.719232990E1,1.159482524E-1,-6.013494730E-1,-2.970008850E-1
1.719720214E1,1.009114385E-1,-6.154199243E-1,-3.479490280E-1
1.720207438E1,7.698051631E-2,-5.795351863E-1,-3.675937653E-1
1.720694656E1,2.604279667E-2,-5.237172842E-1,-3.241510391E-1
1.721181880E1,-1.059493423E-2,-4.349143505E-1,-3.012514114E-1
1.721669104E1,-4.128240794E-2,-3.276482522E-1,-3.165311813E-1
1.722156328E1,-6.621818244E-2,-1.925041080E-1,-2.853927612E-1
1.722643552E1,-8.343943954E-2,-5.707886815E-2,-1.595516205E-1
1.723130776E1,-1.063635051E-1,4.287886620E-2,-3.119945526E-2
1.723617995E1,-1.195882335E-1,1.122049391E-1,1.269569397E-1
1.724105219E1,-1.248110831E-1,1.499477327E-1,2.683677673E-1
1.724592443E1,-8.779929578E-2,1.514105499E-1,3.492593765E-1
1.725079667E1,-1.264536381E-2,1.536297202E-1,3.463945389E-1
1.725566891E1,4.204831272E-2,1.256406903E-1,2.521629333E-1
1.726054115E1,1.205191389E-1,7.717129588E-2,1.373662949E-1
1.726541333E1,1.599480063E-1,1.316517591E-2,6.926536560E-3
1.727028557E1,1.668466926E-1,-2.934578061E-2,-8.442306519E-2
1.727515781E1,1.578924209E-1,-9.169158340E-2,-1.358413696E-1
1.728003005E1,9.416270256E-2,-1.392183602E-1,-2.177000046E-1
1.728490229E1,8.311944455E-2,-1.634999216E-1,-2.929573059E-1
1.728977453E1,7.953512669E-2,-1.905352771E-1,-3.284406662E-1
1.729464677E1,8.857082576E-2,-1.998965144E-1,-3.695936203E-1
1.729951896E1,7.347249985E-2,-1.999046803E-1,-3.926324844E-1
1.730439120E1,3.300951421E-2,-1.906187236E-1,-3.905906677E-1
1.730926344E1,-2.349485457E-2,-1.673654914E-1,-3.423118591E-1
1.731413568E1,2.814772725E-2,-1.078644097E-1,-2.149438858E-1
1.731900792E1,9.960161150E-2,-1.728340983E-2,-4.238891602E-2
1.732388016E1,1.860859096E-1,6.350672245E-2,1.097002029E-1
1.732875234E1,2.306421995E-1,1.296605468E-1,2.201385498E-1
1.733362458E1,2.112703919E-1,1.822205782E-1,2.762298584E-1
1.733849682E1,1.533798277E-1,2.209333777E-1,3.104963303E-1
1.734336906E1,9.258642793E-2,2.480224073E-1,3.658599854E-1
1.734824130E1,7.193401456E-2,2.669542432E-1,3.768701553E-1
1.735311349E1,5.350442231E-2,2.526326478E-1,3.332271576E-1
1.735798573E1,1.177762449E-2,2.111828327E-1,2.864437103E-1
1.736285797E1,-2.696236223E-2,1.501143277E-1,2.270393372E-1
1.736773021E1,-7.779965550E-2,1.030058563E-1,1.539297104E-1
1.737260245E1,-1.156382859E-1,6.741261482E-2,9.452915192E-2
1.737747469E1,-1.061094925E-1,8.506566286E-2,6.058216095E-2
1.738234693E1,-1.045063064E-1,1.045974195E-1,7.917118073E-2
1.738721912E1,-8.033356816E-2,1.451652646E-1,1.356019974E-1
1.739209136E1,-7.612667978E-3,1.862982810E-1,1.785202026E-1
1.739696359E1,7.585488260E-2,2.411848605E-1,1.866559982E-1
1.740183583E1,2.057278007E-1,2.358928323E-1,1.401348114E-1
1.740670807E1,3.206446171E-1,2.231841385E-1,1.094417572E-1
1.741158031E1,3.859865665E-1,1.565454900E-1,1.324462891E-1
1.741645250E1,3.571562171E-1,3.384092450E-2,1.671638489E-1
1.742132474E1,2.827648520E-1,-6.863936782E-2,1.743392944E-1
1.742619698E1,2.146899700E-1,-1.784142256E-1,8.298492432E-2
1.743106922E1,9.888348728E-2,-2.741021514E-1,-9.538555145E-2
1.743594146E1,-1.348763704E-2,-3.853791952E-1,-3.185005188E-1
1.744081370E1,-8.259426057E-2,-4.537423253E-1,-5.349454880E-1
1.744568589E1,-1.727947593E-1,-5.112756491E-1,-6.973161697E-1
1.745055813E1,-3.056829572E-1,-5.090628862E-1,-7.835226059E-1
1.745543036E1,-4.421072006E-1,-5.004800558E-1,-7.977943420E-1
1.746030261E1,-5.704821348E-1,-4.506906271E-1,-7.561893463E-1
1.746517484E1,-6.388195753E-1,-3.796846271E-1,-7.126216888E-1
1.747004708E1,-6.039893031E-1,-1.874927282E-1,-6.350812912E-1
1.747491927E1,-4.461707473E-1,2.896636724E-2,-4.942007065E-1
1.747979151E1,-2.404911965E-1,2.421728373E-1,-3.759841919E-1
1.748466375E1,-4.110036790E-2,3.973641396E-1,-2.873582840E-1
1.748953599E1,7.339693606E-2,4.839525223E-1,-1.580305099E-1
1.749440823E1,1.179387718E-1,5.281671882E-1,-5.478763580E-2
1.749928047E1,7.791531086E-2,4.977452159E-1,1.312351227E-2
1.750415266E1,-1.450747252E-3,4.628115296E-1,1.077661514E-1
1.750902490E1,-1.409193575E-1,3.803287148E-1,1.494064331E-1
1.751389714E1,-2.722800672E-1,2.586578131E-1,1.325721741E-1
1.751876938E1,-3.689579368E-1,1.049940586E-1,7.557392120E-2
1.752364162E1,-4.259955883E-1,-9.236136079E-2,3.337097168E-2
1.752851386E1,-4.389372468E-1,-3.044740856E-1,-1.039505005E-4
1.753338604E1,-3.520095944E-1,-4.255451858E-1,-9.484291077E-3
1.753825828E1,-2.227476388E-1,-5.034073591E-1,-4.840850830E-2
1.754313052E1,-1.229668856E-1,-5.321750045E-1,-9.646797180E-2
1.754800276E1,-6.981939077E-4,-4.916036725E-1,-1.381912231E-1
1.755287500E1,1.745269299E-1,-3.937951624E-1,-1.249818802E-1
1.755774724E1,3.533095121E-1,-2.735041380E-1,-7.748889923E-2
1.756261948E1,4.405058622E-1,-1.961088181E-1,-2.212619781E-2
1.756749167E1,4.819213748E-1,-1.600704193E-1,5.766201019E-2
1.757236391E1,5.346516967E-1,-1.190575957E-1,1.546077728E-1
1.757723615E1,6.731506586E-1,-3.859698772E-3,5.511589050E-1
1.758210839E1,7.415220141E-1,1.149717569E-1,1.108250618E0
1.758698063E1,7.144800425E-1,2.924716473E-2,1.028016090E0
1.759185286E1,8.096496463E-1,-2.580935061E-1,8.048543930E-1
1.759672505E1,8.658450842E-1,-5.975095630E-1,5.906791687E-1
1.760159729E1,6.980084777E-1,-8.730816841E-1,3.450345993E-1
1.760646953E1,4.217296243E-1,-1.049411297E0,4.563522339E-2
1.761134177E1,1.886587739E-1,-1.127049923E0,-3.782711029E-1
1.761621401E1,4.052232206E-2,-1.079034567E0,-7.357110977E-1
1.762108625E1,-1.430800706E-1,-9.047922492E-1,-8.491964340E-1
1.762595844E1,-3.912411928E-1,-2.223908901E-1,1.141881943E-1
1.763083068E1,-2.742348611E-1,-1.696207225E-1,-2.303133011E0
1.763570292E1,-1.059025675E-1,-4.507791996E-2,-1.029879570E0
1.764057516E1,-2.487034351E-1,2.382170260E-1,-5.485210419E-1
1.764544740E1,-2.708240449E-1,1.684131920E-1,-4.936552048E-1
1.765031964E1,-3.289237618E-1,2.877002060E-1,1.519479752E-1
1.765519182E1,-4.748573899E-1,4.481244683E-1,6.568422318E-1
1.766006406E1,-4.615993500E-1,5.834785700E-1,1.004396439E0
1.766493630E1,-3.921847343E-1,6.879037023E-1,9.454813004E-1
1.766980854E1,-3.481687307E-1,7.848011851E-1,8.182754517E-1
1.767468078E1,-4.199629128E-1,8.344928622E-1,5.877685547E-1
1.767955302E1,-5.170553923E-1,8.156753778E-1,3.628635406E-1
1.768442521E1,-4.875292778E-1,6.882700920E-1,2.468175888E-1
1.768929745E1,-3.789939880E-1,5.138026476E-1,2.434625626E-1
1.769416969E1,-2.625766993E-1,2.634948194E-1,2.616128922E-1
1.769904193E1,-5.108448863E-2,8.096826077E-2,1.159019470E-1
1.770391417E1,4.132271707E-1,-2.103516459E-2,-1.402187347E-1
1.770878641E1,5.044549704E-1,-3.801203966E-1,-4.159708023E-1
1.771365859E1,3.708987236E-1,-2.399001271E-1,-1.128616333E0
1.771853083E1,1.054600105E-1,-3.179945648E-1,-5.961494446E-1
1.772340307E1,-7.302688062E-2,-2.696977854E-1,-5.916213989E-1
1.772827531E1,-1.637935042E-1,-2.831442058E-1,-2.321844101E-1
1.773314755E1,-6.107854843E-2,-2.820770144E-1,1.658010483E-1
1.773801979E1,2.320112437E-1,-3.047152460E-1,3.194894791E-1
1.774289203E1,4.529213607E-1,-2.124080956E-1,3.104715347E-1
1.774776422E1,4.500342011E-1,-7.672411203E-2,3.288631439E-1
1.775263646E1,2.231481671E-1,-2.431228757E-2,3.234081268E-1
1.775750870E1,5.183560401E-2,-3.378587961E-2,2.753429413E-1
1.776238094E1,5.173351616E-2,-4.718282819E-2,1.981077194E-1
1.776725318E1,1.413000226E-1,-6.397345662E-2,6.466579437E-2
1.777212536E1,-7.389533520E-2,-1.409576535E-1,3.835124969E-1
1.777699761E1,-4.115988016E-1,-4.871229231E-1,7.742586136E-1
1.778186984E1,-3.901398182E-2,-2.059757710E-2,-1.236133575E0
1.778674208E1,-1.026736647E-1,2.280156314E-1,-2.478837967E-1
1.779161432E1,-1.458673477E-1,4.779252410E-2,6.619358063E-2
1.779648656E1,-1.697212160E-1,-4.364733398E-2,1.948652267E-1
1.780135875E1,-2.714959979E-1,-7.691088319E-2,2.061605453E-1
1.780623099E1,-2.774887383E-1,-9.712310135E-2,6.186580658E-2
1.781110323E1,-1.815247685E-1,-6.825229526E-2,-1.251506805E-1
1.781597547E1,-1.147765815E-1,-2.734434605E-2,-2.263317108E-1
1.782084771E1,-1.059120521E-1,4.074603319E-3,-3.729887009E-1
1.782571995E1,-1.251540482E-1,1.263812184E-1,-3.344678879E-1
1.783059219E1,-2.076483890E-2,1.112864912E-1,-1.467008591E-1
1.783546438E1,8.999079466E-2,2.440385520E-2,-9.345626831E-2
1.784033662E1,6.889095902E-2,-9.642572701E-2,4.482936859E-2
1.784520886E1,9.062560275E-3,-1.265097708E-1,9.176445007E-2
1.785008109E1,-2.401851490E-2,-8.672711253E-2,7.541179657E-2
1.785495333E1,-3.157459199E-2,-3.692665696E-2,3.427982330E-2
1.785982552E1,-1.971285790E-3,-1.152938604E-2,2.199268341E-2
1.786469776E1,-1.867299527E-2,-7.826745510E-3,3.185272217E-4
1.786957000E1,-2.658951841E-2,-1.386980712E-2,-3.184795380E-2
1.787444224E1,-6.502661109E-2,2.604633570E-3,-3.406620026E-2
1.787931448E1,-1.367896050E-2,-1.803243160E-2,-9.323406219E-2
1.788418672E1,6.577513367E-2,-6.673936546E-2,-1.305446625E-1
1.788905896E1,3.143178672E-2,-7.897616923E-2,-1.841669083E-1
1.789393115E1,-4.229930416E-2,-6.896537542E-2,-2.088384628E-1
1.789880339E1,5.300246477E-1,1.295010000E-1,1.903560638E0
1.790367563E1,-1.327587813E-1,2.343178838E-1,-1.410341263E-1
1.790854787E1,2.255890965E-1,-1.200462878E-2,-1.045227051E-2
1.791342010E1,-2.070338465E-2,-1.053600609E-1,-2.228565216E-1
1.791829229E1,1.236192230E-2,5.186365545E-2,1.303787231E-1
1.792316453E1,1.475572959E-2,-4.710803926E-2,-1.413593292E-1
1.792803677E1,-1.246054284E-2,5.386650562E-3,-7.489013672E-2
1.793290901E1,2.155396622E-3,-2.336472273E-2,6.456375122E-3
1.793778125E1,-2.637774684E-2,-9.025081992E-3,1.708889008E-2
1.794265349E1,-3.812775016E-2,1.826743782E-2,-2.341270447E-2
1.794752573E1,-6.042163819E-2,1.917307079E-2,-4.576873779E-2
1.795239792E1,-5.270960927E-2,8.156478405E-3,-2.995204926E-2
1.795727016E1,-2.507183701E-2,-4.088580608E-4,-3.326034546E-2
1.796214240E1,2.027470991E-2,-8.873611689E-3,-3.535270691E-2
1.796701464E1,2.928129733E-1,-5.283589661E-2,-2.463541031E-1
1.797188688E1,-9.348307550E-2,-4.548975080E-2,1.901712418E-1
1.797675906E1,2.609730698E-2,1.764599979E-2,-1.509122849E-1
1.798163130E1,-8.465631865E-3,-2.985447645E-3,-5.705547333E-2
1.798650354E1,1.167511195E-2,8.664414287E-3,-1.968383789E-3
1.799137578E1,1.810191199E-3,-1.659668982E-2,-2.687549591E-2
1.799624802E1,-2.262620628E-2,-1.430086792E-2,-5.321502686E-4
1.800112026E1,2.449798211E-2,8.141607046E-3,-6.699943542E-2
1.800599245E1,8.401324973E-3,9.029686451E-3,-5.575275421E-2
1.801086469E1,-1.616323926E-2,-1.500366628E-2,5.083084106E-4
1.801573693E1,-3.714961186E-2,-1.267713308E-2,-3.154373169E-2
1.802060917E1,-4.804413766E-3,9.810373187E-3,-1.601219177E-3
1.802548141E1,1.230443269E-2,-1.897767186E-2,-1.048593521E-1
1.803035365E1,1.835360751E-2,-9.408101439E-3,-6.642341614E-3
1.803522589E1,7.567647845E-4,-3.208598495E-2,-6.000137329E-2
1.804009807E1,-4.983169958E-3,-1.044891775E-2,-2.151489258E-2
1.804497031E1,-2.453994006E-3,-5.625858903E-3,-4.507732391E-2
1.804984255E1,8.408337831E-3,-9.152412415E-3,-3.401660919E-2
1.805471479E1,9.682832286E-3,-1.031926274E-2,-3.848075867E-2
1.805958703E1,1.913122833E-4,-9.043782949E-3,-2.985095978E-2
1.806445922E1,6.121898070E-3,-8.966162801E-3,-3.316307068E-2
1.806933146E1,-2.139735967E-3,-6.602525711E-3,-4.475593567E-2
1.807420370E1,-8.792057633E-4,-1.845969260E-2,-4.912948608E-2
1.807907594E1,-7.292386144E-4,-7.678270340E-3,-4.515838623E-2
1.808394818E1,-7.117670029E-4,-1.353280246E-2,-4.240798950E-2
1.808882042E1,-6.527021527E-3,-7.526054978E-3,-4.561519623E-2
1.809369266E1,5.584000610E-3,-1.470018923E-2,-4.523181915E-2
1.809856484E1,-1.471519470E-3,3.128618002E-3,-3.891849518E-2
1.810343708E1,8.165128529E-3,-9.967625141E-3,-4.927825928E-2
1.810830932E1,1.180067472E-2,-5.177736282E-3,-5.005264282E-2
1.811318156E1,-2.487901598E-3,-1.703226566E-2,-1.995754242E-2
1.811805380E1,4.754139110E-3,-1.219807565E-2,-4.946804047E-2
1.812292604E1,1.280119643E-3,-5.030155182E-3,-3.243446350E-2
1.812779823E1,1.331145689E-2,-3.871843219E-3,-3.572368622E-2
1.813267047E1,1.570220478E-2,-1.692432165E-2,-4.136085510E-2
1.813754271E1,3.843192011E-3,-1.559393108E-2,-3.033351898E-2
1.814241495E1,7.603134960E-3,-7.166698575E-3,-5.619525909E-2
1.814728719E1,4.310605116E-3,-8.306339383E-3,-5.928802490E-2
1.815215943E1,2.888650820E-2,-1.425778866E-2,-9.677696228E-2
1.815703167E1,-2.071924321E-2,-8.215919137E-3,1.324081421E-2
1.816190386E1,-3.698268905E-3,-8.116155863E-3,2.447128296E-3
1.816677609E1,-1.857601106E-3,-3.298044205E-3,-8.304214478E-2
1.817164833E1,4.497148097E-3,1.552730799E-3,-3.249263763E-2
1.817652057E1,8.716704324E-3,-7.738322020E-4,-3.815650940E-2
1.818139281E1,2.217171714E-3,-1.026181877E-2,-4.496002197E-2
1.818626505E1,-6.558181718E-3,-7.785350084E-3,-5.407905579E-2
1.819113724E1,9.799000807E-3,-7.805690169E-3,-4.056739807E-2
1.819600948E1,2.516789176E-2,-7.796704769E-3,-7.227611542E-2
1.820088172E1,-1.898853108E-2,-6.658971310E-3,-3.724479675E-2
1.820575396E1,-7.115673274E-3,-3.069162369E-3,-2.387237549E-2
1.821062620E1,-2.410834655E-2,5.344599485E-4,-1.892375946E-2
1.821549839E1,7.665704936E-3,1.733660698E-3,-2.469921112E-2
1.822037063E1,-2.606995404E-4,-5.299240351E-3,-1.143455505E-2
1.822524287E1,2.267074026E-2,-1.105715334E-2,-7.778167725E-3
1.823011510E1,-6.911592185E-2,-1.556544006E-2,2.966880798E-3
1.823498734E1,2.564989030E-3,2.634927630E-3,-2.792644501E-2
1.823985958E1,1.064529270E-2,1.559168100E-3,-2.769660950E-2
1.824473177E1,9.249314666E-3,-9.047895670E-3,-2.746772766E-2
1.824960401E1,2.465927601E-2,-1.122781634E-2,-8.184623718E-2
1.825447625E1,-9.988173842E-3,9.150445461E-3,-5.193710327E-3
1.825934849E1,-1.575633325E-2,5.544334650E-3,-3.838825226E-2
1.826422073E1,-1.552650146E-2,8.249133825E-4,-4.831314087E-3
1.826909297E1,8.601935580E-3,-3.884553909E-3,-4.158973694E-2
1.827396521E1,-8.033476770E-3,-2.546235919E-3,-6.820678711E-3
1.827883740E1,1.707487553E-2,-2.267393470E-2,-1.744651794E-2
1.828370964E1,-1.904051751E-3,-5.849182606E-3,-1.730155945E-2
1.828858188E1,-3.067219630E-2,-9.624361992E-4,-2.665710449E-2
1.829345412E1,-3.586620465E-2,-5.627393723E-3,-2.050304413E-2
1.829832636E1,2.815260179E-2,-2.347172797E-2,-5.594444275E-2
1.830319854E1,2.168841846E-2,4.239678383E-4,-2.224063873E-2
1.830807078E1,1.794350520E-2,-7.813930511E-3,-2.561664581E-2
1.831294302E1,2.048436552E-2,-4.156351089E-3,-3.964805603E-2
1.831781526E1,3.518081456E-2,-4.134133458E-3,-1.201343536E-2
1.832268750E1,-5.462662876E-2,-1.357941329E-2,-7.720565796E-2
1.832755974E1,-6.997883320E-3,7.516890764E-4,2.552604675E-2
1.833243193E1,-1.098494977E-2,-6.447598338E-3,-6.015586853E-2
1.833730417E1,-1.139211096E-2,-1.349955797E-2,1.275539398E-2
1.834217641E1,6.038643420E-3,-2.701357007E-3,-4.789352417E-2
1.834704865E1,-1.517031342E-3,-1.573456824E-2,-2.494144440E-2
1.835192089E1,-1.799235120E-3,-3.466725349E-2,-1.998519897E-2
1.835679313E1,-1.286419295E-2,-3.526702523E-3,-2.812957764E-2
1.836166531E1,-4.742775112E-3,-8.287161589E-3,-4.095172882E-2
1.836653755E1,7.134484127E-3,-3.540426493E-3,-5.248069763E-2
1.837140979E1,-1.557014510E-2,-7.128149271E-3,-2.117824554E-2
1.837628203E1,-6.048891693E-3,-1.062765718E-2,-3.168582916E-2
1.838115427E1,6.953774020E-3,9.672462940E-3,-2.429962158E-2
1.838602651E1,3.287276253E-3,-4.679948092E-3,-1.578807831E-2
1.839089870E1,-1.352199353E-2,-3.378748894E-3,-3.465270996E-2
1.839577094E1,-3.974603489E-3,-1.290318370E-2,-2.367782593E-2
1.840064318E1,1.961585134E-3,-1.280793548E-2,-3.535175323E-2
1.840551542E1,9.049238637E-3,-3.202438354E-3,-2.674770355E-2
1.841038766E1,6.582632661E-3,1.618638635E-3,-3.246212006E-2
1.841525990E1,-4.189116880E-3,-7.874771953E-3,-2.031993866E-2
1.842013208E1,-8.978692815E-3,-1.966308057E-2,-1.777744293E-2
1.842500432E1,1.134596393E-2,-1.722465456E-2,-2.118873596E-2
1.842987656E1,1.004636474E-2,3.115922213E-3,-1.626396179E-2
1.843474880E1,6.325464696E-3,-5.173593760E-3,-1.968955994E-2
1.843962104E1,2.693787217E-3,-7.516905665E-3,-2.546119690E-2
1.844449328E1,3.869315609E-3,-3.876283765E-3,-1.337814331E-2
1.844936547E1,3.891628236E-3,2.108156681E-3,-2.157592773E-2
1.845423771E1,-4.555378109E-3,4.510655999E-3,-2.733230591E-2
1.845910995E1,3.443397582E-4,1.152507961E-2,-3.066539764E-2
1.846398219E1,7.431158796E-3,-2.813652158E-3,-2.328681946E-2
1.846885443E1,3.834389150E-3,-4.864633083E-4,-1.596927643E-2
1.847372667E1,1.332517155E-2,6.633400917E-4,-2.058315277E-2
1.847859886E1,-9.314596653E-3,-2.901166677E-3,-1.803779602E-2
1.848347109E1,-4.579408094E-3,-7.637590170E-3,-2.263641357E-2
1.848834333E1,-1.401285268E-2,-1.119124889E-2,-2.244567871E-2
1.849321557E1,-7.935263216E-3,-1.111033559E-2,-2.344608307E-2
1.849808781E1,8.804446086E-3,-1.459130645E-2,-2.681159973E-2
1.850296000E1,1.633845270E-3,-1.807241142E-2,-1.946449280E-2
1.850783224E1,-6.562225521E-3,-2.604067326E-3,-2.048778534E-2
1.851270448E1,1.021015272E-2,-3.796249628E-3,-1.912879944E-2
1.851757672E1,6.574975327E-3,-1.446059346E-2,-5.911827087E-3
1.852244896E1,-5.411947146E-3,-2.623763680E-2,-5.862236023E-3
1.852732120E1,2.954261377E-3,-1.291520894E-2,-1.056194305E-2
1.853219339E1,-4.151884466E-3,-1.402141154E-2,-1.284694672E-2
1.853706563E1,-1.746095717E-3,-6.823450327E-3,-1.986217499E-2
1.854193786E1,2.984464169E-3,-3.217622638E-3,-2.444553375E-2
1.854681011E1,4.143016413E-3,-7.853657007E-4,-2.424144745E-2
1.855168234E1,1.361620985E-2,3.971710801E-3,-2.285385132E-2
1.855655458E1,2.800645307E-3,-5.555793643E-3,-2.978610992E-2
1.856142677E1,-5.534937605E-3,-3.103896976E-3,-2.597713470E-2
1.856629901E1,1.229932718E-2,5.262821913E-3,-1.270389557E-2
1.857117125E1,1.462597772E-2,9.911358356E-3,-5.475044250E-3
1.857604349E1,1.447227318E-2,3.924876451E-3,-1.136493683E-2
1.858091573E1,7.269676775E-3,-3.286182880E-3,-1.839256287E-2
1.858578792E1,1.306785271E-2,-3.212988377E-3,-1.586627960E-2
1.859066016E1,-3.721917048E-3,-1.027737558E-2,-1.692104340E-2
1.859553240E1,-8.413294330E-3,-7.815286517E-3,-2.390289307E-2
1.860040464E1,-2.469876781E-3,2.935647964E-3,-1.420688629E-2
1.860527688E1,-5.970537663E-3,-2.320222557E-2,-2.239799500E-2
1.861014912E1,-8.239706978E-3,4.267051816E-3,-2.458477020E-2
1.861502130E1,-8.173773065E-3,-6.420716643E-3,-2.200603485E-2
1.861989354E1,-1.046845131E-2,-5.177840590E-3,-1.351356506E-2
1.862476578E1,-1.992509142E-2,9.112387896E-3,-1.102733612E-2
1.862963802E1,8.800026029E-3,-7.594883442E-3,-1.805877686E-2
1.863451026E1,4.280656576E-4,-5.155265331E-3,-2.265548706E-2
1.863938250E1,2.795225009E-3,7.962137461E-4,-2.009296417E-2
1.864425469E1,1.819978096E-2,1.975581050E-2,-1.042842865E-2
1.864912693E1,1.452664379E-2,-4.191786051E-3,-3.052043915E-2
1.865399917E1,2.516653389E-3,-6.485164165E-3,-2.314472198E-2
1.865887141E1,-2.212407067E-3,-1.719978452E-2,-1.107883453E-2
1.866374365E1,1.910701394E-4,3.096893430E-3,-2.167034149E-2
1.866861589E1,3.717504442E-3,3.102317452E-3,-1.911735535E-2
1.867348807E1,-4.713663831E-3,7.336139679E-4,-1.183605194E-2
1.867836031E1,8.451800793E-3,4.261732101E-3,-1.767158508E-2
