"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.183651177E1,8.696937561E-2,-6.604786217E-2,3.010713458E-1
1.183894792E1,9.429954737E-2,-5.871769413E-2,2.943520248E-1
1.184138406E1,9.918632358E-2,-5.627430230E-2,2.827459276E-1
1.184382016E1,1.040730998E-1,-5.505260825E-2,2.717506886E-1
1.184625625E1,1.120141149E-1,-5.444176123E-2,2.619771063E-1
1.184869240E1,1.156791970E-1,-5.505260825E-2,2.497601658E-1
1.185112849E1,1.230093688E-1,-5.810684711E-2,2.393757701E-1
1.185356464E1,1.285069883E-1,-6.177192926E-2,2.314347625E-1
1.185600073E1,1.340046227E-1,-6.543701142E-2,2.241045833E-1
1.185843688E1,1.413347870E-1,-6.665870547E-2,2.198286504E-1
1.186087297E1,1.468324065E-1,-6.665870547E-2,2.179961205E-1
1.186330912E1,1.504974961E-1,-6.421531737E-2,2.198286504E-1
1.186574521E1,1.553842723E-1,-5.993938819E-2,2.241045833E-1
1.186818130E1,1.602710485E-1,-5.566345528E-2,2.314347625E-1
1.187061745E1,1.657686681E-1,-5.138752609E-2,2.436517030E-1
1.187305354E1,1.694337577E-1,-5.077667907E-2,2.607554197E-1
1.187548969E1,1.700446010E-1,-5.749600008E-2,2.815242410E-1
1.187792578E1,1.743205339E-1,-6.055023521E-2,3.090123534E-1
1.188036193E1,1.767639220E-1,-6.360447407E-2,3.426089585E-1
1.188279802E1,1.810398549E-1,-6.604786217E-2,3.780381083E-1
1.188523417E1,1.822615564E-1,-6.788039953E-2,4.201865494E-1
1.188767026E1,1.853157878E-1,-6.543701142E-2,4.672217965E-1
1.189010641E1,1.859266311E-1,-6.360447407E-2,5.160895586E-1
1.189254250E1,1.865374744E-1,-6.177192926E-2,5.649573803E-1
1.189497859E1,1.871483326E-1,-6.177192926E-2,6.150468588E-1
1.189741474E1,1.871483326E-1,-6.421531737E-2,6.639146209E-1
1.189985083E1,1.877591759E-1,-6.849125028E-2,7.127823830E-1
1.190228698E1,1.871483326E-1,-7.887565345E-2,7.585959435E-1
1.190472307E1,1.847049445E-1,-9.842276573E-2,8.019660711E-1
1.190715922E1,1.840940863E-1,-1.198024154E-1,8.404494524E-1
1.190959531E1,1.865374744E-1,-1.381278336E-1,8.746569157E-1
1.191203146E1,1.889808774E-1,-1.564532518E-1,9.064210057E-1
1.191446755E1,1.865374744E-1,-1.814979911E-1,9.326874018E-1
1.191690370E1,1.877591759E-1,-2.065427303E-1,9.577321410E-1
1.191933979E1,1.883700192E-1,-2.303657681E-1,9.760575891E-1
1.192177594E1,1.920351088E-1,-2.523562610E-1,9.925504327E-1
1.192421203E1,1.895917207E-1,-2.712925375E-1,1.004767418E0
1.192664813E1,1.877591759E-1,-2.896179557E-1,1.015762687E0
1.192908427E1,1.859266311E-1,-3.024457395E-1,1.018816829E0
1.193152036E1,1.847049445E-1,-3.140518367E-1,1.021260262E0
1.193395651E1,1.816506982E-1,-3.219928741E-1,1.019427776E0
1.193639260E1,1.785964668E-1,-3.256579340E-1,1.014540911E0
1.193882875E1,1.755422354E-1,-3.244362473E-1,1.009654164E0
1.194126484E1,1.706554592E-1,-3.195494711E-1,1.000491500E0
1.194370099E1,1.621035933E-1,-3.134410083E-1,9.882745147E-1
1.194613708E1,1.559951156E-1,-3.061108291E-1,9.730033278E-1
1.194857318E1,1.462215632E-1,-2.920613587E-1,9.540670514E-1
1.195100932E1,1.340046227E-1,-2.780118585E-1,9.332982302E-1
1.195344542E1,1.230093688E-1,-2.596864402E-1,9.100860357E-1
1.195588156E1,1.095707268E-1,-2.364742458E-1,8.874847293E-1
1.195831766E1,9.368869662E-2,-2.077644169E-1,8.599965572E-1
1.196075380E1,7.475243509E-2,-1.839413792E-1,8.325084448E-1
1.196318990E1,5.703786388E-2,-1.527881771E-1,8.013552427E-1
1.196562604E1,4.054498672E-2,-1.173590273E-1,7.671477795E-1
1.196806214E1,1.977618039E-2,-8.254073560E-2,7.317186594E-1
1.197049828E1,-3.817795368E-4,-5.260922015E-2,6.962895393E-1
1.197293438E1,-1.992889121E-2,-2.206685767E-2,6.578061581E-1
1.197537047E1,-3.886515647E-2,6.032116711E-3,6.187118888E-1
1.197780662E1,-5.719057471E-2,3.413109109E-2,5.796176791E-1
1.198024271E1,-7.673768699E-2,5.551074445E-2,5.429668427E-1
1.198267886E1,-9.628479928E-2,6.894938648E-2,5.020400882E-1
1.198511495E1,-1.121668294E-1,8.299887180E-2,4.617241621E-1
1.198755109E1,-1.286597103E-1,9.338327497E-2,4.232407808E-1
1.198998719E1,-1.439308822E-1,9.949174523E-2,3.884224892E-1
1.199242333E1,-1.543152928E-1,1.031568274E-1,3.517716527E-1
1.199485943E1,-1.622563004E-1,1.080436110E-1,3.169533610E-1
1.199729557E1,-1.726407111E-1,1.074327603E-1,2.839676142E-1
1.199973167E1,-1.781383306E-1,1.098761484E-1,2.509818673E-1
1.200216776E1,-1.842468083E-1,1.135412306E-1,2.210503519E-1
1.200460391E1,-1.891335845E-1,1.123195365E-1,1.935622245E-1
1.200704000E1,-1.909661293E-1,1.117086932E-1,1.672957987E-1
1.200947615E1,-1.903552711E-1,1.074327603E-1,1.428619027E-1
1.201191224E1,-1.873010397E-1,1.037676781E-1,1.208714023E-1
1.201434839E1,-1.830251068E-1,9.765920788E-2,9.888090193E-2
1.201678448E1,-1.756949425E-1,8.788564801E-2,8.055548370E-2
1.201922063E1,-1.665322334E-1,7.750124484E-2,6.284090877E-2
1.202165672E1,-1.579803675E-1,6.711684167E-2,4.879142344E-2
1.202409286E1,-1.475959718E-1,5.856497958E-2,3.596363217E-2
1.202652896E1,-1.353790164E-1,5.245650932E-2,2.985516004E-2
1.202896505E1,-1.225512326E-1,4.879142344E-2,2.435753495E-2
1.203140120E1,-1.085017473E-1,4.573718831E-2,2.130329795E-2
1.203383729E1,-9.506310523E-2,4.634803534E-2,2.496838197E-2
1.203627344E1,-7.918107510E-2,4.573718831E-2,2.863346599E-2
1.203870953E1,-6.574243307E-2,4.207210615E-2,3.352024406E-2
1.204114568E1,-5.108210072E-2,4.329380020E-2,4.329380020E-2
1.204358177E1,-3.458922729E-2,4.329380020E-2,5.245650932E-2
1.204601792E1,-2.115058713E-2,4.207210615E-2,6.467345357E-2
1.204845401E1,-6.490251981E-3,4.573718831E-2,7.627955079E-2
1.205089010E1,6.337540224E-3,4.818057641E-2,8.849649876E-2
1.205332625E1,1.855448633E-2,5.367820337E-2,1.013242900E-1
1.205576234E1,2.954973653E-2,6.284090877E-2,1.098761484E-1
1.205819849E1,3.932329267E-2,6.833853573E-2,1.172063202E-1
1.206063458E1,4.604261369E-2,7.261446863E-2,1.227039397E-1
1.206307073E1,5.092938989E-2,7.994463295E-2,1.275907159E-1
1.206550682E1,5.581616983E-2,8.483141661E-2,1.312558055E-1
1.206794297E1,5.581616983E-2,8.910734206E-2,1.300341040E-1
1.207037906E1,5.459447205E-2,9.093988687E-2,1.275907159E-1
1.207281521E1,4.970769584E-2,9.093988687E-2,1.245364845E-1
1.207525130E1,4.237752780E-2,9.032903612E-2,1.172063202E-1
1.207768740E1,3.626905754E-2,9.277242422E-2,1.080436110E-1
1.208012354E1,2.832804248E-2,9.277242422E-2,1.001025960E-1
1.208255964E1,1.366770733E-2,8.666395396E-2,8.849649876E-2
1.208499578E1,8.399150101E-4,7.994463295E-2,7.505785674E-2
1.208743188E1,-1.076618303E-2,7.322531193E-2,6.345175952E-2
1.208986802E1,-2.420482226E-2,6.345175952E-2,4.879142344E-2
1.209230412E1,-3.764346242E-2,5.428905040E-2,3.474193811E-2
1.209474026E1,-5.413633958E-2,4.573718831E-2,1.763821393E-2
1.209717636E1,-6.818582863E-2,3.779617324E-2,3.588727675E-3
1.209961250E1,-8.223531395E-2,2.924431302E-2,-1.168245357E-2
1.210204859E1,-9.506310523E-2,1.763821393E-2,-2.634278871E-2
1.210448474E1,-1.066692024E-1,6.642963737E-3,-3.978142887E-2
1.210692083E1,-1.164427623E-1,-6.795675959E-3,-5.260922015E-2
1.210935693E1,-1.237729266E-1,-1.718007959E-2,-6.238277629E-2
1.211179307E1,-1.298813969E-1,-2.756448276E-2,-7.215633243E-2
1.211422917E1,-1.347681731E-1,-4.039227590E-2,-7.521057129E-2
1.211666531E1,-1.347681731E-1,-4.588989913E-2,-7.765395939E-2
1.211910141E1,-1.329356283E-1,-5.199837312E-2,-8.070819080E-2
1.212153755E1,-1.304922402E-1,-5.749600008E-2,-8.009734750E-2
1.212397365E1,-1.231620759E-1,-5.566345528E-2,-7.582141459E-2
1.212640974E1,-1.158319116E-1,-5.566345528E-2,-6.971294433E-2
1.212884589E1,-1.036149636E-1,-4.955498502E-2,-6.055023521E-2
1.213128203E1,-9.200886637E-2,-4.588989913E-2,-4.833329096E-2
1.213371813E1,-7.795938104E-2,-3.794888780E-2,-3.550549597E-2
1.213615422E1,-6.268820167E-2,-2.817532979E-2,-1.962346770E-2
1.213859036E1,-4.558447748E-2,-1.901262067E-2,-1.298050396E-3
1.214102646E1,-2.848075330E-2,-8.017370477E-3,1.641651988E-2
1.214346261E1,-1.137703005E-2,2.367033157E-3,3.596363217E-2
1.214589870E1,8.170082234E-3,1.030804776E-2,5.551074445E-2
1.214833484E1,2.588465251E-2,1.702736691E-2,7.750124484E-2
1.215077094E1,4.298837483E-2,1.947075687E-2,9.765920788E-2
1.215320708E1,5.764871091E-2,1.763821393E-2,1.184280142E-1
1.215564318E1,7.291989028E-2,1.824906096E-2,1.391968131E-1
1.215807927E1,8.635853231E-2,1.885990985E-2,1.581330895E-1
1.216051542E1,9.552124143E-2,1.641651988E-2,1.752368063E-1
1.216295151E1,1.059056446E-1,1.458397787E-2,1.935622245E-1
1.216538766E1,1.120141149E-1,1.091889478E-2,2.106659412E-1
1.216782375E1,1.162900478E-1,4.199574701E-3,2.283805162E-1
1.217025990E1,1.175117418E-1,-3.741439432E-3,2.442625463E-1
1.217269599E1,1.181225851E-1,-1.229330152E-2,2.564795017E-1
1.217513214E1,1.162900478E-1,-2.145601064E-2,2.705289721E-1
1.217756823E1,1.132358089E-1,-3.000787087E-2,2.809133828E-1
1.218000438E1,1.065164879E-1,-3.733803704E-2,2.912977934E-1
1.218244047E1,9.796462953E-2,-4.527905211E-2,2.986279428E-1
1.218487656E1,8.941277117E-2,-5.077667907E-2,3.035147190E-1
1.218731271E1,7.780666649E-2,-5.444176123E-2,3.065689802E-1
1.218974880E1,6.925480813E-2,-5.566345528E-2,3.114557564E-1
1.219218495E1,5.642701685E-2,-5.627430230E-2,3.108448982E-1
1.219462104E1,4.176668078E-2,-5.566345528E-2,3.114557564E-1
1.219705719E1,2.832804248E-2,-5.688514933E-2,3.077906668E-1
1.219949328E1,1.244601328E-2,-5.810684711E-2,3.059581220E-1
1.220192943E1,-9.926267667E-4,-5.810684711E-2,3.059581220E-1
1.220436552E1,-1.565296017E-2,-5.688514933E-2,3.035147190E-1
1.220680167E1,-2.786990628E-2,-5.810684711E-2,3.004604876E-1
1.220923776E1,-4.191939160E-2,-5.932854116E-2,2.961845696E-1
1.221167386E1,-5.596888065E-2,-6.055023521E-2,2.949628830E-1
1.221411000E1,-7.185091078E-2,-5.871769413E-2,2.906869352E-1
1.221654609E1,-8.590039611E-2,-5.993938819E-2,2.900761068E-1
1.221898224E1,-1.005607322E-1,-5.810684711E-2,2.864110172E-1
1.222141833E1,-1.139993668E-1,-5.566345528E-2,2.821350694E-1
1.222385448E1,-1.249946207E-1,-5.260922015E-2,2.790808380E-1
1.222629057E1,-1.384332627E-1,-4.833329096E-2,2.760266066E-1
1.222872672E1,-1.488176584E-1,-4.527905211E-2,2.699181437E-1
1.223116281E1,-1.598129123E-1,-4.222481698E-2,2.650313675E-1
1.223359891E1,-1.689756215E-1,-4.100312293E-2,2.577011883E-1
1.223603505E1,-1.763057858E-1,-4.161396995E-2,2.491493225E-1
1.223847115E1,-1.811925620E-1,-4.039227590E-2,2.393757701E-1
1.224090729E1,-1.842468083E-1,-3.917058185E-2,2.265479714E-1
1.224334339E1,-1.860793531E-1,-3.794888780E-2,2.131093442E-1
1.224577953E1,-1.873010397E-1,-3.611634299E-2,1.984490007E-1
1.224821563E1,-1.848576516E-1,-3.306210786E-2,1.837886721E-1
1.225065177E1,-1.799708754E-1,-3.000787087E-2,1.685174853E-1
1.225308787E1,-1.744732410E-1,-2.451024577E-2,1.514137685E-1
1.225552401E1,-1.671430767E-1,-1.718007959E-2,1.349208951E-1
1.225796010E1,-1.567586809E-1,-1.046075951E-2,1.172063202E-1
1.226039620E1,-1.451525837E-1,-1.908897655E-3,9.827005118E-2
1.226283234E1,-1.323247850E-1,7.253811229E-3,8.055548370E-2
1.226526844E1,-1.170536056E-1,1.824906096E-2,6.223006546E-2
1.226770458E1,-1.011715755E-1,2.863346599E-2,4.268295318E-2
1.227014068E1,-8.345700800E-2,3.962871432E-2,2.741177008E-2
1.227257682E1,-6.574243307E-2,4.879142344E-2,7.864658721E-3
1.227501292E1,-4.497363046E-2,5.734328553E-2,-5.573981442E-3
1.227744906E1,-2.481566928E-2,6.711684167E-2,-2.023431472E-2
1.227988516E1,-5.879404955E-3,7.689040154E-2,-3.306210786E-2
1.228232130E1,1.672194339E-2,8.849649876E-2,-4.466820508E-2
1.228475740E1,3.626905754E-2,9.643751383E-2,-5.322006717E-2
1.228719349E1,5.581616983E-2,1.049893722E-1,-5.871769413E-2
1.228962964E1,7.353074104E-2,1.104869992E-1,-6.177192926E-2
1.229206573E1,9.063446522E-2,1.178171635E-1,-6.177192926E-2
1.229450188E1,1.095707268E-1,1.227039397E-1,-5.749600008E-2
1.229693797E1,1.230093688E-1,1.251473278E-1,-5.016583204E-2
1.229937412E1,1.358371526E-1,1.288124174E-1,-4.283566400E-2
1.230181021E1,1.474432498E-1,1.324774921E-1,-3.061871976E-2
1.230424636E1,1.535517275E-1,1.355317384E-1,-1.840177365E-2
1.230668245E1,1.584385037E-1,1.379751265E-1,-3.741439432E-3
1.230911854E1,1.621035933E-1,1.391968131E-1,1.214058883E-2
1.231155469E1,1.614927500E-1,1.416402012E-1,2.863346599E-2
1.231399078E1,1.596602052E-1,1.416402012E-1,4.390464723E-2
1.231642693E1,1.559951156E-1,1.410293579E-1,5.917582661E-2
1.231886302E1,1.504974961E-1,1.428619027E-1,7.261446863E-2
1.232129917E1,1.419456303E-1,1.440836042E-1,8.544225991E-2
1.232373526E1,1.297286898E-1,1.422510594E-1,9.704835713E-2
1.232617141E1,1.193442866E-1,1.385859698E-1,1.043785289E-1
1.232860750E1,1.065164879E-1,1.336991936E-1,1.110978425E-1
1.233104365E1,9.307785332E-2,1.312558055E-1,1.165954694E-1
1.233347974E1,7.780666649E-2,1.269798726E-1,1.172063202E-1
1.233591583E1,6.497887522E-2,1.227039397E-1,1.202605516E-1
1.233835198E1,5.276193097E-2,1.233147904E-1,1.190388575E-1
1.234078807E1,3.871244565E-2,1.227039397E-1,1.147629321E-1
1.234322422E1,2.649549954E-2,1.245364845E-1,1.098761484E-1
1.234566031E1,1.550024934E-2,1.275907159E-1,1.007134393E-1
1.234809646E1,5.115845706E-3,1.269798726E-1,9.399411827E-2
1.235053255E1,-2.214321401E-3,1.275907159E-1,8.605311066E-2
1.235296870E1,-8.933641016E-3,1.269798726E-1,7.750124484E-2
1.235540479E1,-1.565296017E-2,1.233147904E-1,6.956022978E-2
1.235784094E1,-1.992889121E-2,1.220930964E-1,6.284090877E-2
1.236027703E1,-2.176143415E-2,1.208714023E-1,5.734328553E-2
1.236271313E1,-2.481566928E-2,1.184280142E-1,5.123481527E-2
1.236514927E1,-2.481566928E-2,1.141520813E-1,4.879142344E-2
1.236758536E1,-2.298312820E-2,1.092653051E-1,4.634803534E-2
1.237002151E1,-1.931804419E-2,1.037676781E-1,4.329380020E-2
1.237245761E1,-1.504211407E-2,9.643751383E-2,3.962871432E-2
1.237489375E1,-8.933641016E-3,8.971819282E-2,3.535278514E-2
1.237732984E1,-2.214321401E-3,8.055548370E-2,3.168770298E-2
1.237976599E1,4.504998680E-3,7.505785674E-2,2.557922900E-2
1.238220208E1,1.244601328E-2,6.894938648E-2,1.763821393E-2
1.238463818E1,2.283041552E-2,6.528430432E-2,8.475505747E-3
1.238707432E1,3.138227761E-2,6.528430432E-2,-1.908897655E-3
1.238951042E1,4.115583375E-2,6.467345357E-2,-1.473669056E-2
1.239194656E1,5.398362502E-2,6.833853573E-2,-2.634278871E-2
1.239438266E1,6.375718117E-2,7.383616269E-2,-3.978142887E-2
1.239681880E1,7.597412914E-2,7.994463295E-2,-5.444176123E-2
1.239925490E1,8.819106966E-2,8.910734206E-2,-6.482616812E-2
1.240169104E1,1.004080176E-1,9.704835713E-2,-7.643226534E-2
1.240412714E1,1.132358089E-1,1.074327603E-1,-9.048175067E-2
1.240656323E1,1.254527569E-1,1.196497083E-1,-1.033095419E-1
1.240899938E1,1.376696974E-1,1.312558055E-1,-1.149156392E-1
1.241143547E1,1.504974961E-1,1.422510594E-1,-1.246891990E-1
1.241387162E1,1.614927500E-1,1.544679999E-1,-1.326302141E-1
1.241630771E1,1.718771458E-1,1.672957987E-1,-1.405712217E-1
1.241874386E1,1.822615564E-1,1.782910377E-1,-1.454579979E-1
1.242117995E1,1.914242655E-1,1.856212169E-1,-1.491230875E-1
1.242361609E1,1.993652731E-1,1.935622245E-1,-1.515664756E-1
1.242605219E1,2.060845941E-1,1.978381574E-1,-1.521773189E-1
1.242848833E1,2.128039151E-1,1.996707022E-1,-1.515664756E-1
1.243092443E1,2.189123929E-1,2.027249336E-1,-1.485122442E-1
1.243336052E1,2.225774676E-1,2.039466351E-1,-1.454579979E-1
1.243579667E1,2.250208557E-1,2.039466351E-1,-1.381278336E-1
1.243823276E1,2.268534005E-1,2.039466351E-1,-1.320193708E-1
1.244066891E1,2.256316990E-1,2.033357769E-1,-1.204132661E-1
1.244310500E1,2.244100124E-1,2.021140903E-1,-1.100288630E-1
1.244554115E1,2.225774676E-1,1.984490007E-1,-9.475768358E-2
1.244797724E1,2.189123929E-1,1.966164559E-1,-7.887565345E-2
1.245041339E1,2.140256017E-1,1.953947693E-1,-6.299362332E-2
1.245284948E1,2.066954374E-1,1.923405379E-1,-4.344651103E-2
1.245528557E1,2.011978179E-1,1.917296797E-1,-2.084516361E-2
1.245772172E1,1.926459521E-1,1.892862916E-1,5.344913807E-4
1.246015781E1,1.853157878E-1,1.856212169E-1,2.252499200E-2
1.246259396E1,1.761530787E-1,1.837886721E-1,4.695888236E-2
1.246503005E1,1.676012129E-1,1.807344258E-1,7.017108053E-2
1.246746620E1,1.578276604E-1,1.807344258E-1,9.643751383E-2
1.246990229E1,1.480541080E-1,1.807344258E-1,1.220930964E-1
1.247233844E1,1.382805556E-1,1.789018959E-1,1.477486789E-1
1.247477453E1,1.285069883E-1,1.758476496E-1,1.740151197E-1
1.247721068E1,1.193442866E-1,1.740151197E-1,2.002815455E-1
1.247964677E1,1.107924208E-1,1.709608734E-1,2.241045833E-1
1.248208286E1,1.028514057E-1,1.679066420E-1,2.454842478E-1
1.248451901E1,9.429954737E-2,1.679066420E-1,2.674747407E-1
1.248695511E1,8.880192041E-2,1.672957987E-1,2.876327038E-1
1.248939125E1,8.330429345E-2,1.703500301E-1,3.047364354E-1
1.249182734E1,7.780666649E-2,1.746259630E-1,3.169533610E-1
1.249426349E1,7.291989028E-2,1.776801944E-1,3.291703165E-1
1.249669958E1,7.291989028E-2,1.862320602E-1,3.389438689E-1
1.249913573E1,7.230904698E-2,1.966164559E-1,3.462740481E-1
1.250157182E1,7.414158434E-2,2.063900232E-1,3.499391377E-1
1.250400792E1,7.902836055E-2,2.186069638E-1,3.474957347E-1
1.250644406E1,8.696937561E-2,2.277696729E-1,3.432198167E-1
1.250888016E1,9.735377878E-2,2.296022177E-1,3.371113241E-1
1.251131630E1,1.138466597E-1,2.253262848E-1,3.236726820E-1
1.251375240E1,1.340046227E-1,2.137201875E-1,3.120665848E-1
1.251618854E1,1.590493619E-1,1.960056126E-1,2.980171144E-1
1.251862464E1,1.871483326E-1,1.764585078E-1,2.809133828E-1
1.252106078E1,2.201340795E-1,1.544679999E-1,2.693072855E-1
1.252349688E1,2.580066025E-1,1.318666488E-1,2.570903301E-1
1.252593302E1,2.964899838E-1,1.056002229E-1,2.540360987E-1
1.252836912E1,3.381039500E-1,7.872293890E-2,2.540360987E-1
1.253080521E1,3.839175105E-1,5.306735635E-2,2.583120465E-1
1.253324136E1,4.303418994E-1,2.985516004E-2,2.680855989E-1
1.253567745E1,4.792096615E-1,5.421269219E-3,2.839676142E-1
1.253811359E1,5.286883116E-1,-1.718007959E-2,3.041255772E-1
1.254054969E1,5.812211633E-1,-3.917058185E-2,3.297811747E-1
1.254298583E1,6.337540150E-1,-5.993938819E-2,3.578801453E-1
1.254542193E1,6.881194115E-1,-7.826480269E-2,3.865899444E-1
1.254785807E1,7.430956960E-1,-9.903360903E-2,4.159106314E-1
1.255029417E1,7.974610925E-1,-1.265217364E-1,4.446204603E-1
1.255273026E1,8.506048322E-1,-1.588966399E-1,4.696651995E-1
1.255516641E1,9.019159675E-1,-1.943257898E-1,4.940990806E-1
1.255760250E1,9.489512444E-1,-2.309766263E-1,5.167004466E-1
1.256003865E1,9.929322004E-1,-2.602972984E-1,5.356366634E-1
1.256247474E1,1.031415582E0,-2.804552615E-1,5.551838279E-1
1.256491089E1,1.064401388E0,-2.932830453E-1,5.704549551E-1
1.256734698E1,1.093111157E0,-2.993915081E-1,5.832827687E-1
1.256978307E1,1.113879919E0,-3.030565977E-1,5.924454927E-1
1.257221922E1,1.128540277E0,-3.042782843E-1,5.991647840E-1
1.257465531E1,1.137703061E0,-3.048891425E-1,6.040515900E-1
1.257709146E1,1.140757203E0,-3.061108291E-1,6.052733064E-1
1.257952755E1,1.137703061E0,-3.048891425E-1,6.052733064E-1
1.258196370E1,1.127929449E0,-3.030565977E-1,6.003865004E-1
1.258439979E1,1.113879919E0,-2.981698215E-1,5.973322392E-1
1.258683594E1,1.094332814E0,-2.902288139E-1,5.912237763E-1
1.258927203E1,1.070509791E0,-2.749576271E-1,5.857261419E-1
1.259170818E1,1.039356589E0,-2.590755820E-1,5.802285671E-1
1.259414427E1,1.005759954E0,-2.419718653E-1,5.741200447E-1
1.259658042E1,9.660549164E-1,-2.236464471E-1,5.698441267E-1
1.259901651E1,9.239065051E-1,-2.016559541E-1,5.631248355E-1
1.260145260E1,8.774821162E-1,-1.760003716E-1,5.576272011E-1
1.260388875E1,8.280034661E-1,-1.515664756E-1,5.545729399E-1
1.260632484E1,7.766922712E-1,-1.259108931E-1,5.496861935E-1
1.260876099E1,7.217160463E-1,-9.903360903E-2,5.435777307E-1
1.261119708E1,6.661289334E-1,-7.215633243E-2,5.405234694E-1
1.261363323E1,6.099309921E-1,-4.650074616E-2,5.319716334E-1
1.261606932E1,5.531222224E-1,-2.878617682E-2,5.240305662E-1
1.261850547E1,4.987567961E-1,-1.534753758E-2,5.179221034E-1
1.262094156E1,4.437805414E-1,-1.908897655E-3,5.099810958E-1
1.262337766E1,3.900259733E-1,6.642963737E-3,5.026509166E-1
1.262581380E1,3.393256664E-1,1.580567285E-2,4.940990806E-1
1.262824990E1,2.891598344E-1,2.435753495E-2,4.898231328E-1
1.263068604E1,2.415137291E-1,3.290939704E-2,4.831038117E-1
1.263312214E1,1.981435865E-1,4.023956135E-2,4.788278937E-1
1.263555828E1,1.535517275E-1,4.512634128E-2,4.769953489E-1
1.263799438E1,1.120141149E-1,4.756972939E-2,4.794387519E-1
1.264043052E1,7.353074104E-2,4.695888236E-2,4.818821251E-1
1.264286662E1,3.932329267E-2,4.756972939E-2,4.861580729E-1
1.264530271E1,2.061609412E-3,4.634803534E-2,4.971533120E-1
1.264773886E1,-2.909160033E-2,4.756972939E-2,5.093702674E-1
1.265017495E1,-6.085565686E-2,5.001311749E-2,5.234197378E-1
1.265261109E1,-9.017632902E-2,4.940227047E-2,5.411342978E-1
1.265504719E1,-1.176644564E-1,4.268295318E-2,5.570163727E-1
1.265748333E1,-1.408766508E-1,2.741177008E-2,5.753417611E-1
1.265991943E1,-1.646996886E-1,3.588727675E-3,5.924454927E-1
1.266235557E1,-1.836359501E-1,-2.451024577E-2,6.113817692E-1
1.266479167E1,-2.019613683E-1,-5.322006717E-2,6.278746128E-1
1.266722781E1,-2.184542567E-1,-8.192989230E-2,6.468108892E-1
1.266966391E1,-2.337254286E-1,-1.088071689E-1,6.614712477E-1
1.267210000E1,-2.459423840E-1,-1.375169903E-1,6.779640913E-1
1.267453615E1,-2.569376230E-1,-1.631725729E-1,6.926244497E-1
1.267697224E1,-2.654894888E-1,-1.869956106E-1,7.066739202E-1
1.267940839E1,-2.709871233E-1,-2.047101855E-1,7.170583010E-1
1.268184448E1,-2.758738995E-1,-2.163162827E-1,7.286643982E-1
1.268428063E1,-2.789281309E-1,-2.218139172E-1,7.335512042E-1
1.268671672E1,-2.783172727E-1,-2.218139172E-1,7.384379506E-1
1.268915286E1,-2.770955861E-1,-2.181488276E-1,7.414922118E-1
1.269158896E1,-2.722088099E-1,-2.114295065E-1,7.390488386E-1
1.269402505E1,-2.685437202E-1,-2.065427303E-1,7.323294878E-1
1.269646120E1,-2.624352574E-1,-1.937149316E-1,7.213342786E-1
1.269889729E1,-2.551050782E-1,-1.790546030E-1,7.048413754E-1
1.270133344E1,-2.447206825E-1,-1.656159610E-1,6.852942705E-1
1.270376953E1,-2.337254286E-1,-1.503447890E-1,6.590278149E-1
1.270620568E1,-2.227301747E-1,-1.344627589E-1,6.284855008E-1
1.270864177E1,-2.099023908E-1,-1.167481840E-1,5.930563211E-1
1.271107792E1,-1.964637488E-1,-9.720107168E-2,5.521295667E-1
1.271351401E1,-1.842468083E-1,-7.765395939E-2,5.112028122E-1
1.271595011E1,-1.714190096E-1,-5.688514933E-2,4.641675651E-1
1.271838625E1,-1.573695242E-1,-3.306210786E-2,4.165214598E-1
1.272082234E1,-1.433200389E-1,-9.849912487E-3,3.664320111E-1
1.272325849E1,-1.317139417E-1,1.275143679E-2,3.151208162E-1
